Instance,Terminal,Layer,X location,Y location,Voltage
input25,VGND,li1,59.3400,10.8800,0.000129
input24,VGND,li1,23.9200,59.8400,0.000086
input23,VGND,li1,16.5600,59.8400,0.000093
input22,VGND,li1,38.6400,16.3200,0.000135
input21,VGND,li1,51.5200,59.8400,0.000197
input20,VGND,li1,11.9600,59.8400,0.000094
input19,VGND,li1,46.4600,27.2000,0.000228
input18,VGND,li1,14.7200,27.2000,0.000174
input17,VGND,li1,40.4800,32.6400,0.000277
input16,VGND,li1,40.4800,27.2000,0.000210
input15,VGND,li1,35.8800,65.2800,0.000151
input14,VGND,li1,55.2000,27.2000,0.000253
input13,VGND,li1,16.1000,38.0800,0.000154
input12,VGND,li1,10.1200,32.6400,0.000148
input11,VGND,li1,20.7000,59.8400,0.000090
input10,VGND,li1,16.5600,10.8800,0.000073
input9,VGND,li1,38.6400,70.7200,0.000200
input8,VGND,li1,51.9800,70.7200,0.000260
input7,VGND,li1,55.6600,59.8400,0.000205
input6,VGND,li1,12.4200,70.7200,0.000162
input5,VGND,li1,40.0200,21.7600,0.000253
input4,VGND,li1,61.6400,27.2000,0.000260
input3,VGND,li1,28.9800,21.7600,0.000168
input2,VGND,li1,20.7000,21.7600,0.000139
input1,VGND,li1,65.3200,27.2000,0.000261
TAP_TAPCELL_ROW_22_95,VGND,li1,57.2700,71.0110,0.000266
TAP_TAPCELL_ROW_22_94,VGND,li1,44.3900,71.0110,0.000237
TAP_TAPCELL_ROW_22_93,VGND,li1,31.5100,71.0110,0.000169
TAP_TAPCELL_ROW_22_92,VGND,li1,18.6300,71.0110,0.000153
TAP_TAPCELL_ROW_21_91,VGND,li1,57.2700,70.4280,0.000266
TAP_TAPCELL_ROW_21_90,VGND,li1,31.5100,70.4280,0.000169
TAP_TAPCELL_ROW_20_89,VGND,li1,44.3900,65.5710,0.000184
TAP_TAPCELL_ROW_20_88,VGND,li1,18.6300,65.5710,0.000113
TAP_TAPCELL_ROW_19_87,VGND,li1,57.2700,64.9880,0.000215
TAP_TAPCELL_ROW_19_86,VGND,li1,31.5100,64.9880,0.000126
TAP_TAPCELL_ROW_18_85,VGND,li1,44.3900,60.1310,0.000176
TAP_TAPCELL_ROW_18_84,VGND,li1,18.6300,60.1310,0.000091
TAP_TAPCELL_ROW_17_83,VGND,li1,57.2700,59.5480,0.000207
TAP_TAPCELL_ROW_17_82,VGND,li1,31.5100,59.5480,0.000121
TAP_TAPCELL_ROW_16_81,VGND,li1,44.3900,54.6910,0.000258
TAP_TAPCELL_ROW_16_80,VGND,li1,18.6300,54.6910,0.000136
TAP_TAPCELL_ROW_15_79,VGND,li1,57.2700,54.1080,0.000321
TAP_TAPCELL_ROW_15_78,VGND,li1,31.5100,54.1080,0.000181
TAP_TAPCELL_ROW_14_77,VGND,li1,44.3900,49.2510,0.000265
TAP_TAPCELL_ROW_14_76,VGND,li1,18.6300,49.2510,0.000171
TAP_TAPCELL_ROW_13_75,VGND,li1,57.2700,48.6680,0.000308
TAP_TAPCELL_ROW_13_74,VGND,li1,31.5100,48.6680,0.000181
TAP_TAPCELL_ROW_12_73,VGND,li1,44.3900,43.8110,0.000312
TAP_TAPCELL_ROW_12_72,VGND,li1,18.6300,43.8110,0.000159
TAP_TAPCELL_ROW_11_71,VGND,li1,57.2700,43.2280,0.000336
TAP_TAPCELL_ROW_11_70,VGND,li1,31.5100,43.2280,0.000229
TAP_TAPCELL_ROW_10_69,VGND,li1,44.3900,38.3710,0.000232
TAP_TAPCELL_ROW_10_68,VGND,li1,18.6300,38.3710,0.000151
TAP_TAPCELL_ROW_9_67,VGND,li1,57.2700,37.7880,0.000263
TAP_TAPCELL_ROW_9_66,VGND,li1,31.5100,37.7880,0.000180
TAP_TAPCELL_ROW_8_65,VGND,li1,44.3900,32.9310,0.000311
TAP_TAPCELL_ROW_8_64,VGND,li1,18.6300,32.9310,0.000142
TAP_TAPCELL_ROW_7_63,VGND,li1,57.2700,32.3480,0.000396
TAP_TAPCELL_ROW_7_62,VGND,li1,31.5100,32.3480,0.000209
TAP_TAPCELL_ROW_6_61,VGND,li1,44.3900,27.4910,0.000219
TAP_TAPCELL_ROW_6_60,VGND,li1,18.6300,27.4910,0.000171
TAP_TAPCELL_ROW_5_59,VGND,li1,57.2700,26.9080,0.000255
TAP_TAPCELL_ROW_5_58,VGND,li1,31.5100,26.9080,0.000168
TAP_TAPCELL_ROW_4_57,VGND,li1,44.3900,22.0510,0.000297
TAP_TAPCELL_ROW_4_56,VGND,li1,18.6300,22.0510,0.000145
TAP_TAPCELL_ROW_3_55,VGND,li1,57.2700,21.4680,0.000357
TAP_TAPCELL_ROW_3_54,VGND,li1,31.5100,21.4680,0.000193
TAP_TAPCELL_ROW_2_53,VGND,li1,44.3900,16.6110,0.000158
TAP_TAPCELL_ROW_2_52,VGND,li1,18.6300,16.6110,0.000092
TAP_TAPCELL_ROW_1_51,VGND,li1,57.2700,16.0280,0.000177
TAP_TAPCELL_ROW_1_50,VGND,li1,31.5100,16.0280,0.000111
TAP_TAPCELL_ROW_0_49,VGND,li1,57.2700,11.1710,0.000129
TAP_TAPCELL_ROW_0_48,VGND,li1,44.3900,11.1710,0.000112
TAP_TAPCELL_ROW_0_47,VGND,li1,31.5100,11.1710,0.000081
TAP_TAPCELL_ROW_0_46,VGND,li1,18.6300,11.1710,0.000071
PHY_EDGE_ROW_22_Left_45,VGND,li1,6.2100,70.7200,0.000164
PHY_EDGE_ROW_21_Left_44,VGND,li1,6.2100,70.7200,0.000164
PHY_EDGE_ROW_20_Left_43,VGND,li1,6.2100,65.2800,0.000123
PHY_EDGE_ROW_19_Left_42,VGND,li1,6.2100,65.2800,0.000123
PHY_EDGE_ROW_18_Left_41,VGND,li1,6.2100,59.8400,0.000094
PHY_EDGE_ROW_17_Left_40,VGND,li1,6.2100,59.8400,0.000094
